Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,1,0,pure,Number of shareholders,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NameOfTheShareholder,MAA PAHARI MERCANTILES PRIVATE LIMITED,0,,Name of the shareholder,D_DetailsOfSharesHeldByBodiesCorporate_Context16,01/07/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,288000,0,shares,Number of fully paid up equity shares,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,288000,0,shares,Total number of shares,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,7.61,0,pure,Shareholding as a percentage of total number of shares,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,288000,0,pure,Number of voting rights held by same class of securities,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,288000,0,pure,Number of voting rights,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,7.61,0,pure,Percentage of total voting rights,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,7.61,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,288000,0,shares,Number of equity shares held in dematerialized form,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,1,0,pure,Number of shareholders,DetailsOfSharesHeldByBodiesCorporate_Context16,30/09/2024 00:00,30/09/2024 00:00
NameOfTheShareholder,TRANSPARENT SHARES LLP,0,,Name of the shareholder,D_DetailsOfSharesHeldByBodiesCorporate_Context17,01/07/2024 00:00,30/09/2024 00:00
