sector,stock_name,symbol,overall_score,return_pct,score_rank,return_rank,rank_deviation,rank_deviation_pct,bucket
"Miscellaneous","Updater Services Ltd",UDS,80.51,-36.38,6,123,117,84.17,"Rest"
"Miscellaneous","SEAMEC Ltd",SEAMECLTD,78.71,50.10,7,11,4,2.88,"Within 10%"
"Miscellaneous","Sungold Media & Entertainment Ltd",541799,78.70,-10.54,8,67,59,42.45,"Rest"
"Miscellaneous","Max Alert Systems Ltd",534563,78.05,0.00,9,44,35,25.18,"Rest"
"Miscellaneous","EP Biocomposites Ltd",543595,77.99,-23.09,10,95,85,61.15,"Rest"
"Miscellaneous","Karnimata Cold Storage Ltd",537784,77.34,0.00,11,44,33,23.74,"Within 25%"
"Miscellaneous","Team Lease Services Ltd",TEAMLEASE,77.24,-31.47,12,112,100,71.94,"Rest"
"Miscellaneous","Signpost India Ltd",SIGNPOST,77.18,-12.03,13,71,58,41.73,"Rest"
"Miscellaneous","Radiant Cash Management Services Ltd",RADIANTCMS,76.82,-36.24,14,121,107,76.98,"Rest"
"Miscellaneous","Rajasthan Petro Synthetics Ltd",RAJASPETRO,76.59,57.61,15,9,6,4.32,"Within 10%"
"Miscellaneous","Techknowgreen Solutions Ltd",543991,76.29,-19.72,16,89,73,52.52,"Rest"
"Miscellaneous","CMS Info Systems Ltd",CMSINFO,75.88,-32.20,17,113,96,69.06,"Rest"
"Miscellaneous","Krystal Integrated Services Ltd",KRYSTAL,75.35,-0.45,18,48,30,21.58,"Within 25%"
"Miscellaneous","Trade-Wings Ltd",509953,75.20,1110.21,19,1,18,12.95,"Within 25%"
"Miscellaneous","SIS Ltd",SIS,75.17,-19.83,20,90,70,50.36,"Rest"
"Miscellaneous","Rithwik Facility Management Services Ltd",540843,74.80,-4.76,21,58,37,26.62,"Rest"
"Miscellaneous","R K Swamy Ltd",RKSWAMY,72.99,-38.19,22,126,104,74.82,"Rest"
"Miscellaneous","Cella Space Ltd",532701,72.88,-10.77,23,69,46,33.09,"Rest"
"Miscellaneous","Exhicon Events Media Solutions Ltd",543895,72.76,-3.74,24,55,31,22.3,"Within 25%"
"Miscellaneous","Confidence Petroleum India Ltd",CONFIPET,72.55,-36.46,25,124,99,71.22,"Rest"
"Miscellaneous","Medi Assist Healthcare Services Ltd",MEDIASSIST,72.42,-31.14,26,110,84,60.43,"Rest"
"Miscellaneous","Vasudhagama Enterprises Ltd",539291,71.71,-58.53,27,139,112,80.58,"Rest"
"Miscellaneous","Ganesh Benzoplast Ltd",GANESHBE,69.34,-14.83,28,77,49,35.25,"Rest"
"Miscellaneous","Bright Outdoor Media Ltd",543831,69.29,23.07,29,18,11,7.91,"Within 10%"
"Miscellaneous","United Van Der Horst Ltd",522091,68.71,35.18,30,13,17,12.23,"Within 25%"
"Miscellaneous","AGS Transact Technologies Ltd",AGSTRA,67.35,-37.97,31,125,94,67.63,"Rest"
"Miscellaneous","Dhruv Consultancy Services Ltd",DHRUV,66.91,-56.63,32,138,106,76.26,"Rest"
"Miscellaneous","Omkar Pharmachem Ltd",532167,66.80,14.88,33,22,11,7.91,"Within 10%"
"Miscellaneous","Qualitek Labs Ltd",544091,66.55,4.38,34,35,1,0.72,"Within 10%"
"Miscellaneous","EKI Energy Services Ltd",543284,66.52,-15.08,35,78,43,30.94,"Rest"
"Miscellaneous","DRA Consultants Ltd",540144,66.24,-20.03,36,91,55,39.57,"Rest"
"Miscellaneous","Epuja Spiritech Ltd",532092,65.95,-43.70,37,133,96,69.06,"Rest"
"Miscellaneous","Future Market Networks Ltd",FMNL,65.47,-36.27,38,122,84,60.43,"Rest"
"Miscellaneous","CRP Risk Management Ltd",540903,64.90,0.00,39,44,5,3.6,"Within 10%"
"Miscellaneous","Evans Electric Ltd",542668,64.15,-36.10,40,120,80,57.55,"Rest"
"Miscellaneous","Organic Recycling Systems Ltd",543997,63.68,-10.56,41,68,27,19.42,"Within 25%"
"Miscellaneous","Kaarya Facilities & Services Ltd",540756,62.85,99.93,42,3,39,28.06,"Rest"
"Miscellaneous","Likhami Consulting Ltd",539927,62.60,2.08,43,40,3,2.16,"Within 10%"
"Miscellaneous","DMR Engineering Ltd",543410,62.59,-41.54,44,130,86,61.87,"Rest"
"Miscellaneous","Matrimony.com Ltd",MATRIMONY,62.24,-17.97,45,84,39,28.06,"Rest"
"Miscellaneous","Decorous Investment And Trading Co Ltd",539405,62.21,30.56,46,14,32,23.02,"Within 25%"
"Miscellaneous","Artefact Projects Ltd",531297,62.18,-7.96,47,64,17,12.23,"Within 25%"
"Miscellaneous","Rain Industries Ltd",RAIN,62.03,2.38,48,38,10,7.19,"Within 10%"
"Miscellaneous","Focus Business Solution Ltd",543312,61.81,13.74,49,24,25,17.99,"Within 25%"
"Miscellaneous","SBEC Systems (India) Ltd",517360,61.78,-27.99,50,106,56,40.29,"Rest"
"Miscellaneous","Innokaiz India Ltd",543905,61.45,-2.42,51,51,0,0,"Exact Match"
"Miscellaneous","SC Agrotech Ltd",526081,61.34,166.12,52,2,50,35.97,"Rest"
"Miscellaneous","Gagan Gases Ltd",524624,61.21,-5.47,53,60,7,5.04,"Within 10%"
"Miscellaneous","Sanghvi Brands Ltd",540782,60.94,-36.01,54,119,65,46.76,"Rest"
"Miscellaneous","Le Lavoir Ltd",539814,60.68,-38.75,55,128,73,52.52,"Rest"
"Miscellaneous","Nirmitee Robotics India Ltd",543194,60.24,30.50,56,15,41,29.5,"Rest"
"Miscellaneous","Ridings Consulting Engineers India Ltd",541151,60.10,0.00,57,44,13,9.35,"Within 10%"
"Miscellaneous","NBCC (India) Ltd",NBCC,59.77,-8.67,58,65,7,5.04,"Within 10%"
"Miscellaneous","Mayur Floorings Ltd",531221,59.30,27.17,59,16,43,30.94,"Rest"
"Miscellaneous","Shree Rama Newsprint Ltd",RAMANEWS,59.23,11.84,60,28,32,23.02,"Within 25%"
"Miscellaneous","Shangar Decor Ltd",540259,58.98,-42.22,61,131,70,50.36,"Rest"
"Miscellaneous","Oriental Rail Infrastructure Ltd",531859,58.94,-25.00,62,97.5,35.5,25.54,"Rest"
"Miscellaneous","Toyam Sports Ltd",538607,57.88,-12.26,63,72,9,6.47,"Within 10%"
"Miscellaneous","Mahasagar Travels Ltd",526795,57.39,-3.32,64,53,11,7.91,"Within 10%"
"Miscellaneous","Ruchi Infrastructure Ltd",RUCHINFRA,57.27,-19.35,65,88,23,16.55,"Within 25%"
"Miscellaneous","Ampvolts Ltd",535719,56.54,-4.37,66,56,10,7.19,"Within 10%"
"Miscellaneous","Sanghvi Movers Ltd",SANGHVIMOV,56.20,-22.56,67,93,26,18.71,"Within 25%"
"Miscellaneous","Walchand Peoplefirst Ltd",501370,56.16,-26.51,68,102,34,24.46,"Within 25%"
"Miscellaneous","Eco Recycling Ltd",530643,55.84,-34.93,69,116,47,33.81,"Rest"
"Miscellaneous","Satchmo Holdings Ltd",NITESHEST,55.77,-6.33,70,62,8,5.76,"Within 10%"
"Miscellaneous","TCI Industries Ltd",532262,55.72,10.38,71,29,42,30.22,"Rest"
"Miscellaneous","Lakshmi Engineering & Warehousing Ltd",505302,55.46,-20.80,72,92,20,14.39,"Within 25%"
"Miscellaneous","Iconik Sports and Events Ltd",511260,55.30,-23.96,73,96,23,16.55,"Within 25%"
"Miscellaneous","IMEC Services Ltd",RUCHISTRIP,55.25,13.49,74,25,49,35.25,"Rest"
"Miscellaneous","Madhuveer Com 18 Network Ltd",531910,55.11,20.37,75,20,55,39.57,"Rest"
"Miscellaneous","Maagh Advertising & Marketing Services Ltd",543624,54.89,0.00,76,44,32,23.02,"Within 25%"
"Miscellaneous","Chordia Food Products Ltd",519475,54.54,-16.50,77,82,5,3.6,"Within 10%"
"Miscellaneous","ITCONS E-Solutions Ltd",543806,54.47,-26.78,78,103,25,17.99,"Within 25%"
"Miscellaneous","International Travel House Ltd",INTLTRAVHS,54.20,-31.42,79,111,32,23.02,"Within 25%"
"Miscellaneous","Antony Waste Handling Cell Ltd",AWHCL,53.62,-13.58,80,73,7,5.04,"Within 10%"
"Miscellaneous","Bridge Securities Ltd",530249,52.96,3.15,81,37,44,31.65,"Rest"
"Miscellaneous","Thomas Cook (India) Ltd",THOMASCOOK,52.95,-39.71,82,129,47,33.81,"Rest"
"Miscellaneous","Cochin Malabar Estates & Industries Ltd",508571,52.43,-13.99,83,75,8,5.76,"Within 10%"
"Miscellaneous","Parker Agrochem Exports Ltd",524628,52.27,4.14,84,36,48,34.53,"Rest"
"Miscellaneous","Prozone Realty Ltd",PROZONER,52.26,19.15,85,21,64,46.04,"Rest"
"Miscellaneous","Genomic Valley Biotech Ltd",539206,52.14,-43.56,86,132,46,33.09,"Rest"
"Miscellaneous","Swarna Securities Ltd",531003,51.37,8.29,87,31,56,40.29,"Rest"
"Miscellaneous","Mercantile Ventures Ltd",538942,50.98,-13.83,88,74,14,10.07,"Within 25%"
"Miscellaneous","Alphageo (India) Ltd",ALPHAGEO,50.56,-16.83,89,83,6,4.32,"Within 10%"
"Miscellaneous","Integrated Capital Services Ltd",539149,50.18,-18.49,90,85,5,3.6,"Within 10%"
"Miscellaneous","Jupiter Infomedia Ltd",534623,49.76,-18.92,91,86,5,3.6,"Within 10%"
"Miscellaneous","NMS Global Ltd",522289,49.51,40.18,92,12,80,57.55,"Rest"
"Miscellaneous","Swadha Nature Ltd",531039,49.30,-9.82,93,66,27,19.42,"Within 25%"
"Miscellaneous","Span Divergent Ltd",524727,48.71,58.77,94,8,86,61.87,"Rest"
"Miscellaneous","Asian Warehousing Ltd",543927,48.70,-19.33,95,87,8,5.76,"Within 10%"
"Miscellaneous","Sumeru Industries Ltd",530445,48.49,-25.12,96,99.5,3.5,2.52,"Within 10%"
"Miscellaneous","Rites Ltd",RITES,47.57,-14.49,97,76,21,15.11,"Within 25%"
"Miscellaneous","Ekansh Concepts Ltd",531364,47.21,-28.42,98,107,9,6.47,"Within 10%"
"Miscellaneous","PTL Enterprises Ltd",PTL,46.56,-2.91,99,52,47,33.81,"Rest"
"Miscellaneous","Ashram Online.com Ltd",TATIASKYLN,46.43,-16.33,100,81,19,13.67,"Within 25%"
"Miscellaneous","Ajwa Fun World & Resort Ltd",526628,46.32,-5.73,101,61,40,28.78,"Rest"
"Miscellaneous","Caspian Corporate Services Ltd",534732,46.12,-50.20,102,135,33,23.74,"Within 25%"
"Miscellaneous","Asit C Mehta Financial Services ltd",530723,46.02,-16.08,103,80,23,16.55,"Within 25%"
"Miscellaneous","OTCO International Ltd",523151,45.78,2.09,104,39,65,46.76,"Rest"
"Miscellaneous","FGP Ltd",FGPIND,45.35,-11.83,105,70,35,25.18,"Rest"
"Miscellaneous","Navoday Enterprises Ltd",543305,45.33,0.00,106,44,62,44.6,"Rest"
"Miscellaneous","Getalong Enterprise Ltd",543372,45.00,-52.10,107,137,30,21.58,"Within 25%"
"Miscellaneous","Kesoram Industries Ltd",KESORAMIND,44.81,70.08,108,5,103,74.1,"Rest"
"Miscellaneous","Modi Rubber Ltd",MODIRUBBER,43.65,5.88,109,32,77,55.4,"Rest"
"Miscellaneous","Kesar Terminals & Infrastructure Ltd",KTIL,43.57,-35.74,110,117.5,7.5,5.4,"Within 10%"
"Miscellaneous","GMR Airports Ltd",GMRAIRPORT,43.43,14.18,111,23,88,63.31,"Rest"
"Miscellaneous","Khandelwal Extractions Ltd",519064,43.30,63.94,112.5,6,106.5,76.62,"Rest"
"Miscellaneous","Inox Green Energy Services Ltd",INOXGREEN,43.30,13.38,112.5,26,86.5,62.23,"Rest"
"Miscellaneous","Milestone Global Ltd",531338,43.24,-25.00,114,97.5,16.5,11.87,"Within 25%"
"Miscellaneous","Rajasthan Securities Ltd",526873,43.21,-4.57,115,57,58,41.73,"Rest"
"Miscellaneous","Pasari Spinning Mills Ltd",521080,42.98,-25.12,116,99.5,16.5,11.87,"Within 25%"
"Miscellaneous","Elango Industries Ltd",513452,42.93,-6.42,117,63,54,38.85,"Rest"
"Miscellaneous","Starlog Enterprises Ltd",ABGHEAVY,42.29,-38.25,118,127,9,6.47,"Within 10%"
"Miscellaneous","JMG Corporation Ltd",523712,41.77,-2.01,119,50,69,49.64,"Rest"
"Miscellaneous","E & E Enterprises Limited",501386,41.65,70.71,120,4,116,83.45,"Rest"
"Miscellaneous","BKV Industries Ltd",519500,41.56,-27.31,121,105,16,11.51,"Within 25%"
"Miscellaneous","JITF Infra Logistics Ltd",JITFINFRA,41.24,26.48,122,17,105,75.54,"Rest"
"Miscellaneous","Hanman Fit Ltd",538731,41.18,-25.61,123,101,22,15.83,"Within 25%"
"Miscellaneous","IIRM Holdings India Ltd",526530,40.85,4.66,124,34,90,64.75,"Rest"
"Miscellaneous","Madhusudan Industries Ltd",MADSUDIND,39.88,-28.69,125,108,17,12.23,"Within 25%"
"Miscellaneous","Shelter Infra Projects Ltd",526839,39.02,-3.57,126,54,72,51.8,"Rest"
"Miscellaneous","Tarini International Ltd",538496,38.29,-27.05,127,104,23,16.55,"Within 25%"
"Miscellaneous","Max Financial Services Ltd",MFSL,38.04,13.16,128,27,101,72.66,"Rest"
"Miscellaneous","Super Spinning Mills Ltd",SUPERSPIN,37.39,-35.74,129,117.5,11.5,8.27,"Within 10%"
"Miscellaneous","Space Incubatrics Technologies Ltd",541890,36.72,9.09,130,30,100,71.94,"Rest"
"Miscellaneous","Pro CLB Global Ltd",540703,36.42,-5.20,131,59,72,51.8,"Rest"
"Miscellaneous","Indiabulls Enterprises Ltd",IEL,36.38,-1.30,132,49,83,59.71,"Rest"
"Miscellaneous","Ceenik Exports (India) Ltd",CEENIKEXPO,35.93,-22.86,133,94,39,28.06,"Rest"
"Miscellaneous","Dredging Corporation of India Ltd",DREDGECORP,35.86,50.72,134,10,124,89.21,"Rest"
"Miscellaneous","Rajasthan Cylinders & Containers Ltd",538707,35.20,-15.85,135,79,56,40.29,"Rest"
"Miscellaneous","Continental Controls Ltd",531460,33.90,5.83,136,33,103,74.1,"Rest"
"Miscellaneous","MPIL Corporation Ltd",MATHPLATT,32.40,-33.52,137.5,114,23.5,16.91,"Within 25%"
"Miscellaneous","Yunik Managing Advisors Ltd",533149,32.40,-34.31,137.5,115,22.5,16.19,"Within 25%"
"Miscellaneous","Natura Hue Chem Ltd",531834,30.79,60.32,139,7,132,94.96,"Rest"
"Non Ferrous Metals","Hindalco Industries Ltd",HINDALCO,77.09,32.96,1,9,8,26.67,"Rest"
"Non Ferrous Metals","Poojawestern Metaliks Ltd",540727,74.04,-1.36,2,17,15,50,"Rest"
"Non Ferrous Metals","National Aluminium Company Ltd",NATIONALUM,72.80,90.45,3,5,2,6.67,"Within 10%"
"Non Ferrous Metals","Hindustan Copper Ltd",HINDCOPPER,71.04,146.44,4,2,2,6.67,"Within 10%"
"Non Ferrous Metals","Gravita India Ltd",GRAVITA,68.36,-7.74,5,20,15,50,"Rest"
"Non Ferrous Metals","Siyaram Recycling Industries Ltd",544047,68.29,-56.22,6,30,24,80,"Rest"
"Non Ferrous Metals","Baroda Extrusion Ltd",513502,67.91,1.09,7,15,8,26.67,"Rest"
"Non Ferrous Metals","Shivalik Bimetal Controls Ltd",SBCL,66.29,-13.84,8,24,16,53.33,"Rest"
"Non Ferrous Metals","Precision Wires India Ltd",PRECWIRE,66.00,70.01,9,6,3,10,"Within 10%"
"Non Ferrous Metals","Pondy Oxides & Chemicals Ltd",POCL,63.54,5.16,10,11,1,3.33,"Within 10%"
"Non Ferrous Metals","Century Extrusions Ltd",CENTEXT,62.36,-11.14,11,22,11,36.67,"Rest"
"Non Ferrous Metals","POCL Enterprises Ltd",539195,61.88,-23.04,12,26,14,46.67,"Rest"
"Non Ferrous Metals","PG Foils Ltd",526747,61.65,3.00,13,13,0,0,"Exact Match"
"Non Ferrous Metals","Ram Ratna Wires Ltd",RAMRAT,61.26,-7.45,14,19,5,16.67,"Within 25%"
"Non Ferrous Metals","Hindustan Zinc Ltd",HINDZINC,59.84,45.62,15,7,8,26.67,"Rest"
"Non Ferrous Metals","NILE Ltd",530129,59.43,-10.44,16,21,5,16.67,"Within 25%"
"Non Ferrous Metals","Cubex Tubings Ltd",CUBEXTUB,59.02,27.82,17,10,7,23.33,"Within 25%"
"Non Ferrous Metals","Arfin India Ltd",ARFIN,58.28,107.84,18,3,15,50,"Rest"
"Non Ferrous Metals","Manaksia Aluminium Company Ltd",MANAKALUCO,57.10,0.41,19,16,3,10,"Within 10%"
"Non Ferrous Metals","Sudal Industries Ltd",506003,56.37,-43.96,20,29,9,30,"Rest"
"Non Ferrous Metals","Bedmutha Industries Ltd",BEDMUTHA,52.08,1.18,21,14,7,23.33,"Within 25%"
"Non Ferrous Metals","Amco India Ltd",530133,50.70,-11.24,22,23,1,3.33,"Within 10%"
"Non Ferrous Metals","Bothra Metals & Alloys Ltd",535279,50.36,-19.09,23,25,2,6.67,"Within 10%"
"Non Ferrous Metals","Sacheta Metals Ltd",531869,49.82,-6.24,24,18,6,20,"Within 25%"
"Non Ferrous Metals","Synthiko Foils Ltd",513307,49.19,293.15,25,1,24,80,"Rest"
"Non Ferrous Metals","Sprayking Ltd",540079,48.19,-28.57,26,28,2,6.67,"Within 10%"
"Non Ferrous Metals","Nirav Commercials Ltd",512425,47.51,-23.31,27,27,0,0,"Exact Match"
"Non Ferrous Metals","Maan Aluminium Ltd",MAANALU,46.73,34.63,28,8,20,66.67,"Rest"
"Non Ferrous Metals","Galada Power & Telecommunication Ltd",GALPOWTEL,41.85,101.06,29,4,25,83.33,"Rest"
"Non Ferrous Metals","N D Metal Industries Ltd",512024,37.30,3.35,30,12,18,60,"Rest"
"Packaging","Inox India Ltd",INOXINDIA,81.27,-0.43,1,17,16,22.86,"Within 25%"
"Packaging","Shree Rama Multi-Tech Ltd",SHREERAMA,77.10,30.04,2,3,1,1.43,"Within 10%"
"Packaging","Pyramid Technoplast Ltd",PYRAMID,76.95,-6.85,3,25,22,31.43,"Rest"
"Packaging","Superior Industrial Enterprises Ltd",519234,75.86,-25.53,4,56,52,74.29,"Rest"
"Packaging","EPL Ltd",EPL,75.61,-9.00,5,26,21,30,"Rest"
"Packaging","Hindustan Adhesives Ltd",514428,74.21,-4.11,6,21,15,21.43,"Within 25%"
"Packaging","Kahan Packaging Ltd",543979,74.10,-16.07,7,35,28,40,"Rest"
"Packaging","Encode Packaging India Ltd",530733,73.30,3.06,8,13,5,7.14,"Within 10%"
"Packaging","B&B Triplewall Containers Ltd",BBTCL,73.09,-6.41,9,24,15,21.43,"Within 25%"
"Packaging","Mold-Tek Packaging Ltd",MOLDTKPAC,72.46,-29.07,10,60,50,71.43,"Rest"
"Packaging","Rex Sealing & Packing Industries Ltd",543744,71.18,-13.40,11,30,19,27.14,"Rest"
"Packaging","Raaj Medisafe India Ltd",524502,69.58,2.61,12,14,2,2.86,"Within 10%"
"Packaging","Shri Jagdamba Polymers Ltd",512453,67.49,-34.42,13,64,51,72.86,"Rest"
"Packaging","Rishi Techtex Ltd",RISHIPACK,66.12,-14.54,14,34,20,28.57,"Rest"
"Packaging","AGI Greenpac Ltd",AGI,65.00,-40.96,15,67,52,74.29,"Rest"
"Packaging","Huhtamaki India Ltd",HUHTAMAKI,64.54,-19.55,16,42,26,37.14,"Rest"
"Packaging","Duropack Ltd",526355,64.08,-36.07,17,65,48,68.57,"Rest"
"Packaging","Clara Industries Ltd",543435,62.76,-2.86,18,19,1,1.43,"Within 10%"
"Packaging","Rajeshwari Cans Ltd",543285,62.56,-83.77,19,70,51,72.86,"Rest"
"Packaging","Gujarat Containers Ltd",513507,62.51,-4.32,20,22,2,2.86,"Within 10%"
"Packaging","Pressure Sensitive Systems (India) Ltd",526773,61.13,-37.32,21,66,45,64.29,"Rest"
"Packaging","Jumbo Bag Ltd",JUMBO,60.57,-24.41,22,53,31,44.29,"Rest"
"Packaging","TCPL Packaging Ltd",TCPLPACK,60.30,-20.15,23.5,44,20.5,29.29,"Rest"
"Packaging","TPL Plastech Ltd",TPLPLASTEH,60.30,-14.41,23.5,33,9.5,13.57,"Within 25%"
"Packaging","Aeroflex Neu Ltd",AERONEU,60.19,-33.08,25,63,38,54.29,"Rest"
"Packaging","Polyspin Exports Ltd",539354,59.76,-17.23,26,38,12,17.14,"Within 25%"
"Packaging","AMD Industries Ltd",AMDIND,57.67,-18.08,27,39,12,17.14,"Within 25%"
"Packaging","Vinayak Polycon International Ltd",534639,57.59,-27.65,28,59,31,44.29,"Rest"
"Packaging","Garware Hi Tech Films Ltd",GRWRHITECH,57.07,34.89,29,1,28,40,"Rest"
"Packaging","Stanpacks (India) Ltd",530931,56.33,5.65,30,12,18,25.71,"Rest"
"Packaging","Nahar Polyfilms Ltd",NAHARPOLY,55.70,-12.32,31,29,2,2.86,"Within 10%"
"Packaging","Perfectpac Ltd",526435,55.54,-18.10,32,40,8,11.43,"Within 25%"
"Packaging","RDB Rasayans Ltd",533608,55.40,0.96,33,15,18,25.71,"Rest"
"Packaging","Gujarat Craft Industries Ltd",526965,54.80,-22.35,34,50,16,22.86,"Within 25%"
"Packaging","Emmbi Industries Ltd",EMMBI,54.74,-10.73,35,27,8,11.43,"Within 25%"
"Packaging","Uflex Ltd",UFLEX,54.43,-13.72,36,32,4,5.71,"Within 10%"
"Packaging","Ester Industries Ltd",ESTER,54.27,-2.10,37,18,19,27.14,"Rest"
"Packaging","Hitech Corporation Ltd",HITECHCORP,54.10,-26.68,38,57,19,27.14,"Rest"
"Packaging","Kaira Can Company Ltd",504840,53.64,-20.00,39,43,4,5.71,"Within 10%"
"Packaging","XPRO India Ltd",XPROINDIA,53.27,-21.69,40,49,9,12.86,"Within 25%"
"Packaging","Polyplex Corporation Ltd",POLYPLEX,53.23,-18.91,41,41,0,0,"Exact Match"
"Packaging","Everest Kanto Cylinder Ltd",EKC,53.07,-21.07,42,48,6,8.57,"Within 10%"
"Packaging","B & A Packaging India Ltd",523186,52.91,-23.06,43,52,9,12.86,"Within 25%"
"Packaging","Bilcare Ltd",526853,52.83,-4.82,44,23,21,30,"Rest"
"Packaging","Orient Press Ltd",ORIENTLTD,52.28,-30.39,45,61,16,22.86,"Within 25%"
"Packaging","Deccan Polypacks Ltd",531989,52.26,23.15,46,7,39,55.71,"Rest"
"Packaging","Ecoplast Ltd",526703,52.03,-20.28,47,45,2,2.86,"Within 10%"
"Packaging","Gujarat Raffia Industries Ltd",GUJRAFFIA,51.13,-3.52,48,20,28,40,"Rest"
"Packaging","Anuroop Packaging Ltd",542865,50.36,-24.85,49,55,6,8.57,"Within 10%"
"Packaging","Sonal Adhesives Ltd",526901,50.35,-27.55,50,58,8,11.43,"Within 25%"
"Packaging","Kuwer Industries Ltd",530421,49.93,-24.77,51,54,3,4.29,"Within 10%"
"Packaging","Oricon Enterprises Ltd",ORICONENT,48.90,28.99,52,4,48,68.57,"Rest"
"Packaging","East India Drums & Barrels Manufacturing Ltd",523874,48.46,-16.43,53,36,17,24.29,"Within 25%"
"Packaging","Cosmo First Ltd",COSMOFIRST,48.32,-31.20,54,62,8,11.43,"Within 25%"
"Packaging","Commercial Syn Bags Ltd",COMSYN,47.90,14.62,55,8,47,67.14,"Rest"
"Packaging","Raj Packaging Industries Ltd",530111,47.64,10.24,56,9,47,67.14,"Rest"
"Packaging","Shetron Ltd",SHETRON,47.14,-22.95,57,51,6,8.57,"Within 10%"
"Packaging","Mauria Udyog Ltd",539219,46.54,-50.83,58,69,11,15.71,"Within 25%"
"Packaging","Hindustan Tin Works Ltd",HINDTINWRK,45.77,-17.03,59,37,22,31.43,"Rest"
"Packaging","Arunjyoti Bio Ventures Ltd",530881,44.84,34.11,60,2,58,82.86,"Rest"
"Packaging","Salguti Industries Ltd",526554,44.83,7.02,61,11,50,71.43,"Rest"
"Packaging","Kanpur Plastipack Ltd",KANPRPLA,44.09,-13.58,62,31,31,44.29,"Rest"
"Packaging","Trans Freight Containers Ltd",TRANSFREIT,42.59,-20.34,63,46,17,24.29,"Within 25%"
"Packaging","Adarsh Plant Protect Ltd",526711,41.93,23.70,64,6,58,82.86,"Rest"
"Packaging","Flexituff Ventures International Ltd",FLEXITUFF,39.12,-49.37,65,68,3,4.29,"Within 10%"
"Packaging","Quantum Digital Vision India Ltd",530281,38.82,24.53,66,5,61,87.14,"Rest"
"Packaging","HCP Plastene Bulkpack Ltd",526717,37.68,0.48,67,16,51,72.86,"Rest"
"Packaging","TPI India Ltd",TPINDIA,36.84,10.13,68,10,58,82.86,"Rest"
"Packaging","Rollatainers Ltd",ROLLT,34.70,-12.24,69,28,41,58.57,"Rest"
"Packaging","Yashraj Containeurs Ltd",530063,30.48,-20.56,70,47,23,32.86,"Rest"
"Paints/Varnish","Indigo Paints Ltd",INDIGOPNTS,79.04,-16.10,1,6,5,62.5,"Rest"
"Paints/Varnish","Asian Paints Ltd",ASIANPAINT,77.85,-3.53,2,2,0,0,"Exact Match"
"Paints/Varnish","Kansai Nerolac Paints Ltd",KANSAINER,74.99,-13.56,3,5,2,25,"Within 25%"
"Paints/Varnish","Berger Paints India Ltd",BERGEPAINT,74.29,-13.51,4,4,0,0,"Exact Match"
"Paints/Varnish","Retina Paints Ltd",543902,70.84,-32.48,5,8,3,37.5,"Rest"
"Paints/Varnish","Akzo Nobel India Ltd",AKZOINDIA,67.82,-8.98,6,3,3,37.5,"Rest"
"Paints/Varnish","Sirca Paints India Ltd",SIRCA,65.85,0.43,7,1,6,75,"Rest"
"Paints/Varnish","Shalimar Paints Ltd",SHALPAINTS,57.81,-23.23,8,7,1,12.5,"Within 25%"
"Paper","Satia Industries Ltd",SATIA,79.09,-22.93,1,23,22,66.67,"Rest"
"Paper","Pakka Ltd",PAKKA,74.81,-44.76,2,32,30,90.91,"Rest"
"Paper","Ruchira Papers Ltd",RUCHIRA,73.76,-24.27,3,24,21,63.64,"Rest"
"Paper","Kay Power & Paper Ltd",530255,71.04,-32.57,4,29,25,75.76,"Rest"
"Paper","Star Paper Mills Ltd",STARPAPER,69.10,-17.48,5,20,15,45.45,"Rest"
"Paper","Gratex Industries Ltd",526751,68.14,1.76,6,8,2,6.06,"Within 10%"
"Paper","Kuantum Papers Ltd",KUANTUM,66.85,-21.85,7,22,15,45.45,"Rest"
"Paper","Cosboard Industries Ltd",530859,66.20,0.00,8,9,1,3.03,"Within 10%"
"Paper","West Coast Paper Mills Ltd",WSTCSTPAPR,65.80,-15.15,9,19,10,30.3,"Rest"
"Paper","Shreyans Industries Ltd",SHREYANIND,64.76,-31.87,10,27,17,51.52,"Rest"
"Paper","Sangal Papers Ltd",516096,64.71,-0.63,11,10,1,3.03,"Within 10%"
"Paper","Magnum Ventures Ltd",MAGNUM,63.05,-2.71,12,12,0,0,"Exact Match"
"Paper","Pudumjee Paper Products Ltd",PDMJEPAPER,62.53,-38.48,13,31,18,54.55,"Rest"
"Paper","South India Paper Mills Ltd",SIPAPER,59.28,13.69,14,4,10,30.3,"Rest"
